shipment_id,warehouse_id,date,destination_region,delivery_days,sla_days,weight_kg,carrier,status,on_time
SH006876,WH11,2023-08-30,Norte,11,5,4.8,Azul Cargo,Entregue,0
SH006877,WH11,2023-04-30,Centro-Oeste,7,5,25.7,Total Express,Entregue,0
SH006878,WH12,2023-02-26,Nordeste,6,5,7.57,Azul Cargo,Atrasado,0
SH006879,WH04,2023-01-12,Nordeste,8,3,10.91,Correios,Entregue,0
SH006880,WH12,2024-01-09,Sul,3,7,0.51,Correios,Atrasado,1
SH006881,WH09,2024-03-24,Norte,10,7,3.28,Total Express,Entregue,0
SH006882,WH05,2024-06-04,Norte,1,7,18.43,Jadlog,Atrasado,1
SH006883,WH10,2024-04-21,Nordeste,11,3,14.91,Correios,Entregue,0
SH006884,WH05,2023-08-08,Sul,12,5,1.41,Azul Cargo,Entregue,0
SH006885,WH07,2024-04-10,Sudeste,7,7,20.61,Jadlog,Entregue,1
SH006886,WH04,2023-02-17,Norte,10,7,9.11,Total Express,Atrasado,0
SH006887,WH05,2024-06-14,Centro-Oeste,5,3,3.45,Total Express,Entregue,0
SH006888,WH01,2023-12-08,Nordeste,2,10,2.03,Azul Cargo,Em trânsito,1
SH006889,WH07,2023-07-29,Sul,4,7,2.26,Correios,Extraviado,1
SH006890,WH11,2023-07-01,Norte,10,5,6.5,Correios,Entregue,0
SH006891,WH04,2024-02-24,Sul,12,7,25.06,Azul Cargo,Entregue,0
SH006892,WH02,2024-01-13,Centro-Oeste,12,10,5.5,Correios,Entregue,0
SH006893,WH07,2024-06-04,Sul,10,10,12.63,Total Express,Atrasado,1
SH006894,WH08,2024-01-28,Nordeste,2,7,1.85,Total Express,Entregue,1
SH006895,WH09,2023-02-15,Sudeste,2,5,0.79,Total Express,Entregue,1
SH006896,WH08,2023-08-31,Sudeste,5,3,6.35,Correios,Entregue,0
SH006897,WH08,2023-08-21,Sudeste,13,3,2.16,Azul Cargo,Entregue,0
SH006898,WH08,2024-06-26,Sul,14,5,2.6,Correios,Entregue,0
SH006899,WH07,2024-01-10,Norte,12,5,3.77,Jadlog,Entregue,0
SH006900,WH02,2023-07-02,Norte,11,10,0.76,Total Express,Entregue,0
SH006901,WH02,2023-07-05,Norte,7,3,19.37,Correios,Entregue,0
SH006902,WH12,2023-09-14,Centro-Oeste,10,3,9.37,Jadlog,Entregue,0
SH006903,WH11,2024-03-31,Norte,6,10,6.27,Correios,Entregue,1
SH006904,WH09,2024-04-13,Nordeste,11,3,4.83,Total Express,Entregue,0
SH006905,WH01,2023-03-05,Sul,1,3,0.01,Correios,Em trânsito,1
SH006906,WH01,2024-04-28,Nordeste,1,5,24.42,Azul Cargo,Entregue,1
SH006907,WH07,2023-04-04,Sudeste,10,10,17.22,Correios,Entregue,1
SH006908,WH10,2023-11-02,Nordeste,1,5,15.76,Jadlog,Entregue,1
SH006909,WH06,2023-09-16,Nordeste,3,3,2.3,Total Express,Entregue,1
SH006910,WH06,2024-03-29,Nordeste,1,5,0.64,Correios,Entregue,1
SH006911,WH08,2023-12-24,Centro-Oeste,10,5,0.8,Jadlog,Entregue,0
SH006912,WH11,2024-03-23,Sul,4,3,9.22,Jadlog,Em trânsito,0
SH006913,WH11,2023-01-25,Norte,5,7,12.13,Total Express,Extraviado,1
SH006914,WH04,2023-02-25,Nordeste,13,7,75.82,Correios,Entregue,0
SH006915,WH05,2023-02-10,Sudeste,13,7,8.87,Correios,Entregue,0
SH006916,WH05,2024-02-21,Sul,12,5,4.85,Azul Cargo,Atrasado,0
SH006917,WH06,2023-09-10,Sul,1,7,13.66,Total Express,Em trânsito,1
SH006918,WH01,2023-04-16,Nordeste,5,3,12.39,Total Express,Atrasado,0
SH006919,WH04,2023-05-07,Sul,3,7,0.28,Jadlog,Em trânsito,1
SH006920,WH03,2024-03-27,Sul,1,3,1.58,Jadlog,Entregue,1
SH006921,WH11,2023-11-21,Sul,4,5,14.15,Total Express,Entregue,1
SH006922,WH11,2023-10-16,Sul,14,5,1.03,Jadlog,Entregue,0
SH006923,WH07,2023-09-02,Sudeste,5,3,19.69,Azul Cargo,Entregue,0
SH006924,WH12,2024-06-17,Sudeste,1,7,28.61,Jadlog,Entregue,1
SH006925,WH12,2024-05-05,Sudeste,12,3,2.68,Jadlog,Em trânsito,0
SH006926,WH01,2023-09-17,Norte,2,3,8.45,Jadlog,Entregue,1
SH006927,WH02,2023-11-10,Sudeste,6,10,4.53,Jadlog,Entregue,1
SH006928,WH12,2023-12-27,Norte,13,3,8.83,Azul Cargo,Entregue,0
SH006929,WH11,2023-02-04,Nordeste,2,10,11.48,Jadlog,Entregue,1
SH006930,WH12,2024-05-14,Sul,2,3,0.14,Jadlog,Entregue,1
SH006931,WH08,2023-08-30,Sudeste,8,7,27.09,Correios,Entregue,0
SH006932,WH02,2024-01-26,Nordeste,13,3,5.53,Correios,Em trânsito,0
SH006933,WH12,2024-02-09,Sul,11,3,2.56,Azul Cargo,Entregue,0
SH006934,WH11,2024-02-03,Nordeste,8,7,0.39,Total Express,Entregue,0
SH006935,WH09,2024-03-25,Centro-Oeste,10,7,59.05,Jadlog,Em trânsito,0
SH006936,WH04,2023-03-28,Sul,4,3,17.1,Total Express,Atrasado,0
SH006937,WH03,2023-09-04,Sul,3,10,7.3,Jadlog,Entregue,1
SH006938,WH04,2024-01-31,Norte,2,10,24.11,Azul Cargo,Entregue,1
SH006939,WH09,2023-02-18,Sul,8,3,7.31,Jadlog,Entregue,0
SH006940,WH07,2024-03-21,Nordeste,2,7,13.97,Correios,Atrasado,1
SH006941,WH11,2023-10-16,Centro-Oeste,13,7,37.81,Jadlog,Entregue,0
SH006942,WH11,2023-07-06,Centro-Oeste,13,10,14.7,Azul Cargo,Em trânsito,0
SH006943,WH04,2024-06-23,Sudeste,8,3,3.3,Total Express,Entregue,0
SH006944,WH07,2023-03-18,Sudeste,1,5,32.5,Correios,Entregue,1
SH006945,WH08,2023-12-25,Nordeste,14,5,0.27,Azul Cargo,Entregue,0
SH006946,WH11,2023-06-07,Sudeste,13,5,30.38,Azul Cargo,Entregue,0
SH006947,WH11,2023-08-16,Centro-Oeste,5,5,39.28,Azul Cargo,Entregue,1
SH006948,WH08,2023-09-17,Centro-Oeste,9,7,1.16,Azul Cargo,Entregue,0
SH006949,WH12,2023-01-13,Norte,11,5,0.69,Correios,Em trânsito,0
SH006950,WH06,2024-01-20,Sul,6,3,21.89,Jadlog,Entregue,0
SH006951,WH11,2024-01-15,Sul,7,10,0.31,Total Express,Entregue,1
SH006952,WH11,2024-06-19,Sudeste,14,10,19.6,Jadlog,Entregue,0
SH006953,WH01,2024-06-29,Nordeste,1,7,5.22,Azul Cargo,Entregue,1
SH006954,WH10,2023-06-16,Sul,13,7,0.27,Correios,Entregue,0
SH006955,WH11,2024-05-16,Sul,11,5,12.35,Correios,Em trânsito,0
SH006956,WH11,2023-02-12,Centro-Oeste,8,5,3.93,Total Express,Em trânsito,0
SH006957,WH03,2023-07-07,Sudeste,6,3,1.97,Jadlog,Entregue,0
SH006958,WH06,2024-03-26,Nordeste,1,10,9.49,Azul Cargo,Entregue,1
SH006959,WH01,2023-04-03,Norte,1,3,0.34,Azul Cargo,Atrasado,1
SH006960,WH05,2023-06-05,Nordeste,6,10,6.0,Total Express,Atrasado,1
SH006961,WH02,2023-11-09,Sudeste,9,7,11.52,Azul Cargo,Em trânsito,0
SH006962,WH01,2023-11-09,Nordeste,13,7,15.52,Correios,Entregue,0
SH006963,WH10,2024-06-26,Sul,10,10,8.73,Jadlog,Entregue,1
SH006964,WH12,2023-08-05,Nordeste,9,3,0.76,Azul Cargo,Em trânsito,0
SH006965,WH03,2023-06-07,Sudeste,3,5,17.3,Jadlog,Entregue,1
SH006966,WH02,2024-05-16,Nordeste,13,10,5.88,Correios,Em trânsito,0
SH006967,WH06,2024-02-18,Sudeste,11,5,2.39,Azul Cargo,Entregue,0
SH006968,WH06,2023-06-09,Sul,10,10,3.69,Jadlog,Entregue,1
SH006969,WH11,2023-02-17,Centro-Oeste,14,10,13.21,Azul Cargo,Em trânsito,0
SH006970,WH07,2024-04-27,Nordeste,14,3,2.64,Azul Cargo,Entregue,0
SH006971,WH07,2024-03-24,Sul,3,5,1.11,Correios,Atrasado,1
SH006972,WH05,2024-02-09,Centro-Oeste,1,10,11.64,Azul Cargo,Entregue,1
SH006973,WH03,2024-02-24,Sul,8,5,12.46,Correios,Entregue,0
SH006974,WH06,2024-01-26,Centro-Oeste,8,5,7.07,Correios,Entregue,0
SH006975,WH03,2024-05-26,Centro-Oeste,14,7,8.44,Azul Cargo,Entregue,0
SH006976,WH05,2023-06-05,Norte,3,3,21.39,Jadlog,Entregue,1
SH006977,WH03,2023-09-25,Centro-Oeste,11,3,4.96,Correios,Entregue,0
SH006978,WH06,2023-11-24,Centro-Oeste,7,5,23.91,Correios,Entregue,0
SH006979,WH04,2023-07-07,Sul,8,3,24.82,Correios,Entregue,0
SH006980,WH09,2024-01-02,Sudeste,13,3,8.61,Azul Cargo,Entregue,0
SH006981,WH02,2024-03-14,Centro-Oeste,6,7,0.2,Jadlog,Entregue,1
SH006982,WH07,2024-02-24,Centro-Oeste,3,3,30.67,Jadlog,Entregue,1
SH006983,WH05,2024-03-05,Sudeste,4,3,1.81,Jadlog,Entregue,0
SH006984,WH09,2023-04-04,Centro-Oeste,12,10,8.99,Azul Cargo,Extraviado,0
SH006985,WH10,2024-05-16,Nordeste,13,10,13.39,Total Express,Em trânsito,0
SH006986,WH05,2023-10-18,Nordeste,12,10,1.2,Correios,Entregue,0
SH006987,WH12,2023-04-04,Sul,7,10,16.65,Azul Cargo,Entregue,1
SH006988,WH05,2024-06-09,Norte,13,3,11.39,Total Express,Entregue,0
SH006989,WH12,2024-02-25,Nordeste,7,5,13.41,Jadlog,Entregue,0
SH006990,WH02,2023-08-08,Nordeste,3,10,2.0,Azul Cargo,Entregue,1
SH006991,WH03,2024-03-11,Centro-Oeste,6,10,3.81,Jadlog,Entregue,1
SH006992,WH06,2023-02-10,Centro-Oeste,5,5,4.32,Azul Cargo,Em trânsito,1
SH006993,WH04,2023-05-13,Nordeste,8,5,1.96,Total Express,Entregue,0
SH006994,WH11,2023-10-04,Nordeste,12,5,10.02,Total Express,Em trânsito,0
SH006995,WH03,2024-03-14,Centro-Oeste,9,7,0.96,Azul Cargo,Entregue,0
SH006996,WH05,2024-03-08,Sudeste,1,5,3.56,Total Express,Entregue,1
SH006997,WH09,2023-11-13,Nordeste,4,3,17.19,Jadlog,Entregue,0
SH006998,WH03,2023-05-14,Norte,8,3,3.25,Correios,Em trânsito,0
SH006999,WH07,2023-06-28,Sudeste,1,7,2.6,Correios,Entregue,1
SH007000,WH09,2023-03-03,Norte,5,10,1.83,Correios,Em trânsito,1
SH007001,WH04,2023-10-07,Norte,4,5,11.52,Total Express,Entregue,1
SH007002,WH07,2024-01-26,Sul,10,10,7.26,Correios,Entregue,1
SH007003,WH11,2023-08-06,Centro-Oeste,11,3,2.98,Jadlog,Entregue,0
SH007004,WH07,2024-06-16,Norte,2,7,2.74,Correios,Atrasado,1
SH007005,WH11,2023-03-01,Nordeste,8,7,53.92,Total Express,Entregue,0
SH007006,WH03,2023-07-29,Nordeste,7,10,0.83,Total Express,Em trânsito,1
SH007007,WH01,2023-05-29,Sudeste,5,10,16.33,Azul Cargo,Entregue,1
SH007008,WH04,2023-06-29,Nordeste,12,5,29.59,Correios,Atrasado,0
SH007009,WH09,2023-05-14,Nordeste,7,7,7.07,Total Express,Entregue,1
SH007010,WH10,2024-02-07,Sul,8,3,7.88,Azul Cargo,Entregue,0
SH007011,WH07,2023-05-27,Norte,7,7,23.01,Total Express,Entregue,1
SH007012,WH10,2024-04-08,Centro-Oeste,7,3,0.17,Azul Cargo,Entregue,0
SH007013,WH06,2023-10-08,Sudeste,11,10,2.53,Total Express,Em trânsito,0
SH007014,WH05,2023-06-05,Sul,8,10,15.01,Correios,Entregue,1
SH007015,WH11,2023-03-07,Norte,7,5,8.67,Azul Cargo,Entregue,0
SH007016,WH10,2024-02-26,Norte,2,3,41.01,Correios,Em trânsito,1
SH007017,WH10,2023-02-02,Nordeste,8,5,2.85,Azul Cargo,Entregue,0
SH007018,WH01,2023-09-08,Nordeste,13,10,26.13,Jadlog,Entregue,0
SH007019,WH04,2024-01-17,Sudeste,14,10,106.71,Total Express,Extraviado,0
SH007020,WH03,2023-10-28,Centro-Oeste,8,5,0.02,Correios,Entregue,0
SH007021,WH03,2023-07-06,Nordeste,13,7,4.09,Correios,Entregue,0
SH007022,WH12,2023-07-11,Centro-Oeste,7,5,47.71,Total Express,Entregue,0
SH007023,WH11,2023-09-05,Nordeste,9,3,27.45,Azul Cargo,Entregue,0
SH007024,WH01,2023-03-29,Centro-Oeste,8,10,1.22,Jadlog,Entregue,1
SH007025,WH03,2023-03-25,Nordeste,3,3,3.57,Total Express,Entregue,1
SH007026,WH10,2023-12-29,Nordeste,3,7,11.85,Total Express,Entregue,1
SH007027,WH11,2024-02-25,Nordeste,10,10,3.42,Jadlog,Atrasado,1
SH007028,WH10,2023-04-23,Nordeste,3,10,5.96,Azul Cargo,Entregue,1
SH007029,WH08,2023-05-16,Centro-Oeste,10,5,3.51,Total Express,Atrasado,0
SH007030,WH04,2023-08-26,Sul,12,5,4.26,Total Express,Entregue,0
SH007031,WH07,2024-06-26,Sudeste,8,3,5.01,Azul Cargo,Entregue,0
SH007032,WH02,2023-06-06,Sul,12,5,8.94,Total Express,Entregue,0
SH007033,WH12,2023-01-18,Centro-Oeste,12,10,18.16,Correios,Em trânsito,0
SH007034,WH07,2023-01-20,Sudeste,10,5,9.6,Total Express,Em trânsito,0
SH007035,WH06,2023-04-25,Nordeste,8,10,3.39,Correios,Entregue,1
SH007036,WH08,2024-01-07,Sul,7,5,12.79,Correios,Entregue,0
SH007037,WH08,2023-02-11,Sudeste,6,5,21.43,Correios,Entregue,0
SH007038,WH08,2024-05-01,Sul,14,10,12.57,Jadlog,Atrasado,0
SH007039,WH10,2024-03-02,Centro-Oeste,2,3,19.32,Jadlog,Entregue,1
SH007040,WH04,2024-01-22,Sudeste,4,3,7.16,Azul Cargo,Entregue,0
SH007041,WH09,2024-02-09,Nordeste,4,10,30.98,Correios,Entregue,1
SH007042,WH08,2024-03-28,Norte,3,3,11.43,Total Express,Entregue,1
SH007043,WH04,2023-03-06,Nordeste,11,3,14.91,Azul Cargo,Entregue,0
SH007044,WH02,2024-04-06,Norte,2,7,1.41,Correios,Entregue,1
SH007045,WH01,2024-05-12,Nordeste,9,10,11.9,Total Express,Em trânsito,1
SH007046,WH12,2023-11-20,Centro-Oeste,6,5,0.35,Correios,Atrasado,0
SH007047,WH02,2024-06-14,Sudeste,9,5,2.15,Azul Cargo,Entregue,0
SH007048,WH05,2023-05-28,Sul,3,7,14.39,Correios,Em trânsito,1
SH007049,WH11,2023-04-22,Nordeste,8,10,13.52,Jadlog,Entregue,1
SH007050,WH05,2024-01-28,Norte,5,5,8.23,Jadlog,Atrasado,1
SH007051,WH10,2024-05-01,Sudeste,1,3,12.87,Azul Cargo,Atrasado,1
SH007052,WH02,2024-02-22,Sul,10,5,20.55,Total Express,Entregue,0
SH007053,WH04,2023-06-19,Norte,5,10,21.55,Jadlog,Entregue,1
SH007054,WH08,2023-09-26,Norte,2,5,26.43,Jadlog,Atrasado,1
SH007055,WH01,2023-12-11,Sudeste,3,7,26.5,Correios,Entregue,1
SH007056,WH02,2023-09-27,Centro-Oeste,6,7,9.99,Correios,Em trânsito,1
SH007057,WH02,2023-01-05,Centro-Oeste,10,3,5.22,Jadlog,Entregue,0
SH007058,WH05,2024-05-03,Centro-Oeste,1,7,0.0,Correios,Entregue,1
SH007059,WH12,2023-09-07,Sudeste,12,5,32.13,Correios,Em trânsito,0
SH007060,WH02,2023-08-13,Norte,2,5,2.64,Jadlog,Em trânsito,1
SH007061,WH08,2023-03-17,Sudeste,1,3,21.47,Correios,Entregue,1
SH007062,WH03,2023-07-03,Centro-Oeste,12,3,3.46,Jadlog,Entregue,0
SH007063,WH03,2023-01-06,Nordeste,10,3,4.66,Jadlog,Atrasado,0
SH007064,WH08,2023-11-17,Sudeste,5,10,2.77,Azul Cargo,Entregue,1
SH007065,WH01,2024-05-05,Nordeste,10,10,17.94,Azul Cargo,Em trânsito,1
SH007066,WH04,2023-01-13,Centro-Oeste,2,10,6.86,Total Express,Entregue,1
SH007067,WH07,2023-11-09,Sudeste,2,7,39.21,Azul Cargo,Atrasado,1
SH007068,WH05,2023-10-29,Sudeste,13,5,19.91,Azul Cargo,Atrasado,0
SH007069,WH03,2023-04-24,Nordeste,10,7,10.03,Correios,Entregue,0
SH007070,WH08,2023-11-05,Sul,5,5,18.34,Jadlog,Entregue,1
SH007071,WH05,2023-06-16,Nordeste,10,7,22.17,Jadlog,Entregue,0
SH007072,WH06,2023-01-20,Centro-Oeste,7,3,29.88,Jadlog,Entregue,0
SH007073,WH01,2024-02-08,Nordeste,4,10,1.0,Azul Cargo,Entregue,1
SH007074,WH03,2023-04-08,Sul,12,5,19.38,Jadlog,Entregue,0
SH007075,WH10,2023-05-22,Centro-Oeste,13,5,2.44,Total Express,Em trânsito,0
SH007076,WH04,2023-09-28,Sudeste,4,5,29.74,Jadlog,Entregue,1
SH007077,WH10,2024-02-06,Sudeste,10,7,2.5,Jadlog,Extraviado,0
SH007078,WH10,2023-10-09,Sul,1,7,2.27,Correios,Entregue,1
SH007079,WH12,2023-12-05,Centro-Oeste,1,5,8.17,Correios,Entregue,1
SH007080,WH04,2023-09-13,Centro-Oeste,2,3,23.36,Azul Cargo,Entregue,1
SH007081,WH05,2024-03-23,Sudeste,4,3,1.1,Azul Cargo,Entregue,0
SH007082,WH09,2023-07-15,Nordeste,3,3,0.74,Total Express,Entregue,1
SH007083,WH04,2023-04-16,Nordeste,8,10,17.38,Azul Cargo,Entregue,1
SH007084,WH07,2024-04-19,Centro-Oeste,1,5,21.96,Correios,Entregue,1
SH007085,WH08,2024-01-04,Sul,12,3,7.33,Correios,Entregue,0
SH007086,WH12,2023-10-27,Sul,6,5,12.51,Azul Cargo,Atrasado,0
SH007087,WH07,2024-01-18,Sudeste,6,3,1.66,Jadlog,Entregue,0
SH007088,WH02,2023-05-20,Norte,8,5,10.89,Total Express,Entregue,0
SH007089,WH01,2024-01-21,Sul,5,10,0.13,Correios,Entregue,1
SH007090,WH05,2023-09-12,Norte,12,5,4.31,Azul Cargo,Entregue,0
SH007091,WH08,2023-05-04,Nordeste,1,3,0.26,Azul Cargo,Entregue,1
SH007092,WH12,2023-02-11,Sudeste,7,5,3.8,Jadlog,Em trânsito,0
SH007093,WH01,2024-05-20,Nordeste,3,7,0.28,Jadlog,Entregue,1
SH007094,WH02,2023-06-11,Sul,3,3,33.9,Correios,Entregue,1
SH007095,WH09,2023-11-21,Nordeste,9,5,25.75,Correios,Em trânsito,0
SH007096,WH06,2024-02-08,Centro-Oeste,2,3,2.76,Total Express,Em trânsito,1
SH007097,WH01,2023-10-21,Nordeste,1,5,29.88,Correios,Entregue,1
SH007098,WH08,2024-05-26,Norte,13,10,27.14,Total Express,Entregue,0
SH007099,WH03,2023-03-30,Norte,4,10,2.96,Total Express,Em trânsito,1
SH007100,WH04,2024-01-23,Nordeste,9,3,13.41,Total Express,Entregue,0
SH007101,WH10,2023-11-14,Sul,13,3,2.48,Jadlog,Entregue,0
SH007102,WH05,2023-12-27,Norte,2,3,13.74,Total Express,Entregue,1
SH007103,WH09,2023-10-20,Sudeste,11,5,0.79,Azul Cargo,Entregue,0
SH007104,WH05,2024-03-02,Centro-Oeste,10,10,23.54,Correios,Entregue,1
SH007105,WH06,2024-04-20,Sul,9,10,20.92,Azul Cargo,Em trânsito,1
SH007106,WH07,2024-03-21,Sudeste,3,3,2.26,Total Express,Entregue,1
SH007107,WH05,2023-11-03,Sul,8,3,6.96,Jadlog,Entregue,0
SH007108,WH05,2024-05-27,Norte,8,10,3.52,Correios,Em trânsito,1
SH007109,WH02,2024-03-23,Sul,12,5,1.58,Correios,Entregue,0
SH007110,WH02,2023-09-15,Sudeste,1,5,0.16,Jadlog,Entregue,1
SH007111,WH06,2023-05-10,Sul,6,3,4.33,Jadlog,Entregue,0
SH007112,WH10,2024-05-05,Norte,8,5,33.5,Total Express,Entregue,0
SH007113,WH06,2023-01-17,Nordeste,3,7,26.29,Total Express,Entregue,1
SH007114,WH10,2023-08-02,Sudeste,9,7,6.84,Jadlog,Entregue,0
SH007115,WH06,2023-07-27,Nordeste,4,10,4.09,Total Express,Atrasado,1
SH007116,WH03,2024-06-02,Norte,1,7,4.41,Total Express,Entregue,1
SH007117,WH09,2024-01-05,Sudeste,5,10,14.7,Correios,Atrasado,1
SH007118,WH12,2023-11-14,Nordeste,2,7,3.71,Correios,Entregue,1
SH007119,WH07,2024-06-16,Sudeste,9,7,20.98,Correios,Entregue,0
SH007120,WH04,2024-04-23,Centro-Oeste,6,7,5.34,Total Express,Atrasado,1
SH007121,WH09,2023-02-12,Nordeste,7,7,0.84,Total Express,Entregue,1
SH007122,WH04,2023-06-18,Nordeste,7,7,1.56,Total Express,Entregue,1
SH007123,WH03,2024-05-08,Centro-Oeste,14,10,17.68,Azul Cargo,Entregue,0
SH007124,WH01,2023-04-12,Norte,6,7,17.68,Jadlog,Entregue,1
SH007125,WH04,2023-10-09,Centro-Oeste,13,7,6.07,Jadlog,Atrasado,0
SH007126,WH03,2023-09-09,Sudeste,13,5,64.34,Correios,Entregue,0
SH007127,WH12,2024-05-08,Sudeste,6,3,2.97,Azul Cargo,Em trânsito,0
SH007128,WH03,2023-08-05,Sudeste,1,10,2.62,Total Express,Entregue,1
SH007129,WH06,2023-07-26,Norte,8,10,8.99,Azul Cargo,Entregue,1
SH007130,WH09,2024-06-16,Centro-Oeste,14,7,9.72,Correios,Entregue,0
SH007131,WH01,2023-02-11,Sul,3,10,6.52,Correios,Entregue,1
SH007132,WH09,2023-03-11,Nordeste,11,10,10.3,Total Express,Entregue,0
SH007133,WH12,2024-06-18,Centro-Oeste,10,5,26.87,Correios,Entregue,0
SH007134,WH02,2024-03-16,Sudeste,3,10,7.51,Azul Cargo,Entregue,1
SH007135,WH11,2023-11-05,Centro-Oeste,12,10,66.72,Total Express,Entregue,0
SH007136,WH12,2024-04-04,Centro-Oeste,1,3,35.55,Jadlog,Entregue,1
SH007137,WH03,2023-07-26,Norte,3,7,14.68,Total Express,Entregue,1
SH007138,WH09,2023-07-19,Nordeste,4,10,14.63,Correios,Entregue,1
SH007139,WH08,2024-02-07,Norte,14,3,15.51,Azul Cargo,Em trânsito,0
SH007140,WH09,2023-02-04,Norte,12,7,23.72,Correios,Entregue,0
SH007141,WH08,2023-01-21,Sudeste,5,10,21.27,Jadlog,Entregue,1
SH007142,WH06,2024-06-13,Norte,11,5,15.25,Jadlog,Entregue,0
SH007143,WH10,2024-04-21,Nordeste,2,5,20.31,Correios,Extraviado,1
SH007144,WH09,2023-10-23,Sudeste,12,7,6.75,Total Express,Entregue,0
SH007145,WH03,2023-03-15,Norte,6,3,8.27,Total Express,Atrasado,0
SH007146,WH04,2023-06-30,Sudeste,11,7,27.03,Total Express,Em trânsito,0
SH007147,WH01,2023-09-18,Centro-Oeste,1,10,1.15,Azul Cargo,Entregue,1
SH007148,WH12,2024-02-10,Nordeste,10,3,17.95,Jadlog,Entregue,0
SH007149,WH07,2023-04-30,Sul,11,5,13.36,Total Express,Entregue,0
SH007150,WH02,2023-07-03,Sul,1,7,1.93,Jadlog,Em trânsito,1
SH007151,WH01,2023-09-14,Sul,4,10,6.48,Jadlog,Entregue,1
SH007152,WH08,2024-04-05,Centro-Oeste,12,5,15.63,Correios,Em trânsito,0
SH007153,WH10,2024-02-15,Norte,9,3,15.47,Correios,Entregue,0
SH007154,WH11,2024-03-08,Centro-Oeste,3,5,14.09,Correios,Entregue,1
SH007155,WH11,2023-11-10,Sul,4,7,2.03,Total Express,Em trânsito,1
SH007156,WH09,2024-03-31,Norte,6,10,18.04,Azul Cargo,Entregue,1
SH007157,WH04,2023-10-09,Centro-Oeste,11,3,1.7,Azul Cargo,Entregue,0
SH007158,WH09,2023-12-05,Norte,12,5,47.5,Jadlog,Entregue,0
SH007159,WH03,2023-05-22,Sul,5,5,2.02,Azul Cargo,Entregue,1
SH007160,WH08,2023-06-13,Nordeste,14,5,10.79,Jadlog,Entregue,0
SH007161,WH10,2023-06-05,Sul,12,5,17.92,Total Express,Em trânsito,0
SH007162,WH05,2024-06-03,Sul,7,7,0.09,Jadlog,Entregue,1
SH007163,WH12,2023-11-01,Sudeste,4,7,15.28,Jadlog,Em trânsito,1
SH007164,WH02,2023-08-13,Norte,5,5,3.04,Jadlog,Entregue,1
SH007165,WH12,2023-09-14,Sudeste,7,7,2.39,Correios,Entregue,1
SH007166,WH05,2023-05-06,Centro-Oeste,6,7,0.93,Azul Cargo,Entregue,1
SH007167,WH06,2023-05-13,Centro-Oeste,14,10,2.55,Total Express,Entregue,0
SH007168,WH05,2024-01-27,Sul,2,5,11.3,Azul Cargo,Entregue,1
SH007169,WH07,2023-12-10,Sudeste,7,5,84.09,Total Express,Atrasado,0
SH007170,WH04,2024-01-10,Sudeste,5,5,10.06,Correios,Entregue,1
SH007171,WH11,2023-06-18,Nordeste,6,5,11.14,Total Express,Atrasado,0
SH007172,WH10,2023-03-13,Nordeste,10,7,5.92,Total Express,Atrasado,0
SH007173,WH10,2023-12-24,Sul,4,10,0.46,Total Express,Entregue,1
SH007174,WH07,2023-01-03,Centro-Oeste,2,10,15.79,Total Express,Entregue,1
SH007175,WH09,2023-10-22,Nordeste,1,10,0.98,Azul Cargo,Entregue,1
SH007176,WH02,2024-06-11,Sudeste,1,5,15.23,Azul Cargo,Entregue,1
SH007177,WH11,2023-03-06,Sudeste,9,7,21.58,Correios,Entregue,0
SH007178,WH11,2023-07-17,Sul,13,10,3.04,Total Express,Entregue,0
SH007179,WH12,2023-11-21,Norte,9,3,17.94,Total Express,Entregue,0
SH007180,WH09,2023-09-30,Norte,11,5,29.18,Total Express,Entregue,0
SH007181,WH10,2023-10-04,Centro-Oeste,9,7,9.78,Correios,Entregue,0
SH007182,WH02,2023-12-15,Sul,12,5,6.69,Total Express,Entregue,0
SH007183,WH07,2023-05-11,Nordeste,14,5,9.62,Total Express,Entregue,0
SH007184,WH05,2023-10-21,Centro-Oeste,8,10,19.65,Jadlog,Entregue,1
SH007185,WH04,2024-03-19,Nordeste,9,10,11.5,Azul Cargo,Entregue,1
SH007186,WH07,2023-04-02,Sul,10,3,9.97,Jadlog,Entregue,0
SH007187,WH01,2023-11-28,Centro-Oeste,12,10,6.24,Azul Cargo,Entregue,0
SH007188,WH03,2023-12-11,Centro-Oeste,12,3,0.31,Azul Cargo,Entregue,0
SH007189,WH02,2023-05-16,Nordeste,1,3,1.91,Correios,Entregue,1
SH007190,WH02,2024-03-09,Norte,14,10,8.61,Azul Cargo,Em trânsito,0
SH007191,WH05,2024-04-01,Norte,2,7,12.46,Correios,Entregue,1
SH007192,WH10,2023-08-10,Nordeste,4,5,2.37,Total Express,Entregue,1
SH007193,WH02,2023-07-29,Sudeste,8,7,13.64,Jadlog,Entregue,0
SH007194,WH03,2023-10-12,Sudeste,8,10,8.9,Total Express,Entregue,1
SH007195,WH07,2024-04-10,Centro-Oeste,4,5,13.31,Correios,Entregue,1
SH007196,WH02,2023-09-16,Nordeste,8,7,8.99,Total Express,Entregue,0
SH007197,WH04,2024-01-07,Norte,11,7,6.7,Azul Cargo,Entregue,0
SH007198,WH02,2023-12-14,Sul,13,5,4.53,Jadlog,Entregue,0
SH007199,WH08,2024-01-24,Sudeste,2,5,2.18,Azul Cargo,Atrasado,1
