transaction_id,customer_id,date,amount,category,payment_method,status
T011433,C01133,2023-09-19,8.27,Alimentação,Pix,Concluído
T011434,C00429,2023-08-17,203.29,Esporte,Pix,Concluído
T011435,C01088,2023-12-09,58.3,Moda,Débito,Concluído
T011436,C01199,2022-06-29,67.01,Alimentação,Crédito,Concluído
T011437,C00791,2024-05-13,43.84,Alimentação,Pix,Concluído
T011438,C00032,2022-06-24,358.89,Moda,Crédito,Concluído
T011439,C00945,2022-07-17,0.15,Esporte,Boleto,Concluído
T011440,C01745,2023-06-22,144.5,Alimentação,Boleto,Concluído
T011441,C01915,2023-03-30,22.72,Eletrônicos,Crédito,Concluído
T011442,C00531,2022-04-09,200.95,Eletrônicos,Pix,Concluído
T011443,C00106,2024-01-15,106.16,Eletrônicos,Boleto,Concluído
T011444,C00482,2023-03-03,7.19,Esporte,Pix,Cancelado
T011445,C00206,2023-03-29,154.5,Casa,Crédito,Reembolsado
T011446,C01271,2022-07-10,211.33,Eletrônicos,Débito,Concluído
T011447,C00835,2023-08-01,71.14,Moda,Pix,Concluído
T011448,C01703,2024-01-28,362.59,Casa,Boleto,Concluído
T011449,C00089,2023-05-14,115.93,Moda,Crédito,Concluído
T011450,C01340,2023-09-08,345.92,Esporte,Débito,Concluído
T011451,C01035,2022-07-10,216.29,Eletrônicos,Boleto,Concluído
T011452,C01073,2022-05-21,508.62,Alimentação,Crédito,Concluído
T011453,C01935,2023-11-22,197.92,Eletrônicos,Crédito,Concluído
T011454,C00896,2024-02-12,51.33,Esporte,Pix,Concluído
T011455,C01597,2022-06-24,432.32,Eletrônicos,Débito,Concluído
T011456,C01195,2023-02-24,382.01,Eletrônicos,Crédito,Concluído
T011457,C00143,2023-11-07,897.08,Eletrônicos,Débito,Concluído
T011458,C00207,2023-03-10,24.56,Esporte,Débito,Concluído
T011459,C01487,2023-03-16,223.65,Eletrônicos,Pix,Concluído
T011460,C00509,2023-06-15,169.16,Alimentação,Crédito,Concluído
T011461,C01225,2023-06-16,277.83,Alimentação,Crédito,Concluído
T011462,C00005,2024-03-09,980.26,Casa,Pix,Cancelado
T011463,C00211,2022-12-27,189.97,Casa,Pix,Cancelado
T011464,C00029,2024-01-21,289.38,Casa,Crédito,Concluído
T011465,C01214,2023-03-22,106.63,Casa,Pix,Reembolsado
T011466,C00188,2023-07-10,88.8,Alimentação,Crédito,Concluído
T011467,C01861,2023-12-09,102.1,Casa,Boleto,Concluído
T011468,C01791,2023-12-08,9.84,Moda,Débito,Concluído
T011469,C01174,2022-12-23,83.78,Esporte,Débito,Concluído
T011470,C00525,2024-05-06,47.47,Esporte,Pix,Concluído
T011471,C00946,2023-07-15,152.86,Alimentação,Boleto,Cancelado
T011472,C01908,2022-02-28,154.43,Esporte,Débito,Concluído
T011473,C01967,2023-10-06,362.29,Esporte,Crédito,Concluído
T011474,C01390,2024-06-03,174.44,Eletrônicos,Débito,Concluído
T011475,C00157,2022-06-16,155.48,Casa,Débito,Concluído
T011476,C00080,2023-10-09,65.87,Casa,Débito,Reembolsado
T011477,C01892,2023-08-24,478.45,Eletrônicos,Crédito,Concluído
T011478,C01297,2024-02-22,23.85,Alimentação,Pix,Concluído
T011479,C00660,2022-09-20,1008.49,Moda,Crédito,Cancelado
T011480,C01742,2023-03-07,161.6,Alimentação,Pix,Concluído
T011481,C00626,2023-09-20,51.44,Moda,Débito,Cancelado
T011482,C01542,2022-07-15,109.37,Moda,Débito,Concluído
T011483,C01814,2022-12-20,3.87,Eletrônicos,Boleto,Concluído
T011484,C00232,2024-06-04,45.54,Alimentação,Débito,Concluído
T011485,C01673,2023-09-12,102.12,Casa,Crédito,Concluído
T011486,C00160,2024-05-23,202.09,Alimentação,Débito,Concluído
T011487,C00344,2022-02-16,34.67,Alimentação,Boleto,Cancelado
T011488,C01313,2024-01-23,281.72,Moda,Crédito,Concluído
T011489,C00205,2022-11-05,464.92,Moda,Boleto,Concluído
T011490,C00995,2022-08-18,212.36,Casa,Boleto,Concluído
T011491,C00838,2023-02-15,88.06,Casa,Crédito,Concluído
T011492,C00305,2024-06-19,32.35,Moda,Pix,Concluído
T011493,C01384,2024-01-27,3.91,Alimentação,Pix,Cancelado
T011494,C00670,2022-11-12,329.01,Moda,Pix,Concluído
T011495,C01894,2024-02-01,247.54,Esporte,Pix,Concluído
T011496,C00400,2022-03-18,161.7,Esporte,Boleto,Concluído
T011497,C01473,2022-03-03,26.9,Moda,Boleto,Cancelado
T011498,C00106,2023-07-25,57.99,Casa,Crédito,Concluído
T011499,C01106,2022-08-26,422.08,Moda,Crédito,Concluído
T011500,C00342,2023-12-02,163.41,Alimentação,Pix,Concluído
T011501,C00986,2023-07-22,823.08,Esporte,Pix,Concluído
T011502,C01806,2022-03-19,2622.15,Eletrônicos,Pix,Reembolsado
T011503,C00952,2024-01-04,403.24,Casa,Pix,Cancelado
T011504,C01445,2023-07-13,74.66,Eletrônicos,Pix,Concluído
T011505,C00049,2023-10-12,65.7,Casa,Boleto,Concluído
T011506,C00206,2023-02-20,73.13,Eletrônicos,Boleto,Concluído
T011507,C01242,2022-01-24,1081.6,Eletrônicos,Boleto,Concluído
T011508,C01842,2022-01-29,102.12,Moda,Boleto,Concluído
T011509,C01700,2023-05-06,306.42,Casa,Pix,Concluído
T011510,C01460,2022-05-15,798.65,Esporte,Boleto,Concluído
T011511,C00791,2022-12-17,428.14,Eletrônicos,Pix,Concluído
T011512,C01346,2022-12-16,227.58,Moda,Boleto,Concluído
T011513,C00231,2022-10-08,46.27,Alimentação,Boleto,Concluído
T011514,C01735,2023-04-21,48.07,Casa,Débito,Cancelado
T011515,C01511,2022-10-19,169.53,Casa,Pix,Concluído
T011516,C01453,2022-07-08,758.85,Esporte,Pix,Concluído
T011517,C00883,2023-08-06,587.14,Eletrônicos,Boleto,Concluído
T011518,C00726,2023-02-23,45.44,Moda,Crédito,Concluído
T011519,C00284,2024-06-06,84.82,Eletrônicos,Pix,Cancelado
T011520,C01510,2023-04-13,222.18,Moda,Boleto,Concluído
T011521,C00276,2022-07-25,162.25,Esporte,Pix,Concluído
T011522,C00433,2022-08-30,31.78,Eletrônicos,Pix,Concluído
T011523,C01209,2022-11-02,115.23,Alimentação,Crédito,Concluído
T011524,C01746,2022-07-03,773.69,Esporte,Crédito,Concluído
T011525,C00633,2023-04-23,756.25,Esporte,Débito,Concluído
T011526,C00216,2023-05-19,204.92,Casa,Crédito,Concluído
T011527,C00097,2022-05-08,252.14,Moda,Boleto,Concluído
T011528,C00955,2023-03-25,62.73,Eletrônicos,Crédito,Reembolsado
T011529,C01143,2022-08-18,338.65,Moda,Débito,Concluído
T011530,C00365,2022-02-10,13.48,Esporte,Boleto,Concluído
T011531,C01818,2024-03-03,62.33,Eletrônicos,Crédito,Concluído
T011532,C01427,2023-11-05,1.48,Alimentação,Débito,Concluído
T011533,C01008,2023-01-27,121.82,Moda,Débito,Concluído
T011534,C00618,2024-04-03,474.72,Moda,Crédito,Concluído
T011535,C00397,2022-12-06,1011.48,Alimentação,Crédito,Cancelado
T011536,C00458,2023-11-01,275.47,Esporte,Débito,Concluído
T011537,C00318,2024-04-15,341.49,Moda,Boleto,Concluído
T011538,C00382,2022-01-21,76.21,Casa,Boleto,Concluído
T011539,C00142,2022-12-13,183.67,Casa,Boleto,Concluído
T011540,C00457,2022-01-10,333.5,Eletrônicos,Débito,Concluído
T011541,C00501,2022-03-28,171.93,Alimentação,Débito,Concluído
T011542,C01931,2023-06-29,23.18,Esporte,Boleto,Concluído
T011543,C00323,2024-05-22,337.6,Casa,Débito,Concluído
T011544,C01000,2022-12-05,61.98,Eletrônicos,Crédito,Concluído
T011545,C00268,2023-12-16,25.7,Eletrônicos,Pix,Concluído
T011546,C01827,2022-01-04,162.55,Moda,Débito,Concluído
T011547,C00487,2022-01-23,19.38,Esporte,Crédito,Concluído
T011548,C00878,2022-07-16,248.19,Casa,Boleto,Concluído
T011549,C00679,2024-03-31,255.74,Alimentação,Boleto,Concluído
T011550,C01184,2024-05-30,74.16,Moda,Débito,Concluído
T011551,C01767,2023-05-13,834.8,Casa,Pix,Concluído
T011552,C00014,2024-06-19,434.96,Eletrônicos,Crédito,Concluído
T011553,C01004,2024-02-25,29.02,Alimentação,Crédito,Concluído
T011554,C00705,2022-09-30,345.09,Eletrônicos,Boleto,Concluído
T011555,C00155,2023-03-27,108.88,Moda,Pix,Concluído
T011556,C00101,2022-04-17,346.86,Alimentação,Boleto,Concluído
T011557,C00572,2024-05-30,403.35,Alimentação,Pix,Concluído
T011558,C01067,2023-01-13,41.04,Moda,Crédito,Concluído
T011559,C01217,2022-07-19,271.06,Eletrônicos,Boleto,Concluído
T011560,C01335,2024-05-04,496.45,Alimentação,Boleto,Cancelado
T011561,C00621,2023-12-28,97.66,Esporte,Boleto,Concluído
T011562,C01629,2022-01-02,20.93,Esporte,Pix,Concluído
T011563,C01752,2022-05-01,6.91,Eletrônicos,Crédito,Concluído
T011564,C01015,2023-09-07,29.13,Alimentação,Pix,Reembolsado
T011565,C00465,2022-05-29,1.05,Eletrônicos,Boleto,Concluído
T011566,C01187,2022-06-01,98.98,Esporte,Débito,Cancelado
T011567,C00351,2023-07-19,88.93,Alimentação,Débito,Concluído
T011568,C00234,2023-11-09,29.23,Alimentação,Crédito,Concluído
T011569,C01952,2022-11-02,263.26,Eletrônicos,Crédito,Reembolsado
T011570,C00403,2023-11-10,1204.17,Alimentação,Crédito,Concluído
T011571,C00351,2024-04-07,577.97,Eletrônicos,Débito,Concluído
T011572,C01191,2024-05-31,72.87,Casa,Débito,Concluído
T011573,C01172,2023-04-20,367.4,Casa,Boleto,Concluído
T011574,C00028,2022-12-30,690.61,Esporte,Crédito,Concluído
T011575,C00259,2024-03-17,592.09,Esporte,Pix,Concluído
T011576,C01952,2022-03-12,539.73,Moda,Crédito,Concluído
T011577,C01622,2023-10-02,385.97,Casa,Crédito,Concluído
T011578,C00620,2022-02-02,86.68,Casa,Boleto,Concluído
T011579,C01466,2022-06-06,21.82,Moda,Boleto,Concluído
T011580,C01974,2022-11-26,167.27,Eletrônicos,Crédito,Concluído
T011581,C01962,2024-02-17,14.09,Casa,Boleto,Cancelado
T011582,C01653,2023-12-17,1621.22,Casa,Pix,Concluído
T011583,C00876,2023-12-08,110.91,Esporte,Débito,Concluído
T011584,C01551,2023-01-22,794.55,Moda,Pix,Concluído
T011585,C01235,2023-09-13,370.83,Moda,Débito,Concluído
T011586,C01854,2022-06-08,132.46,Esporte,Boleto,Cancelado
T011587,C00543,2024-03-05,31.48,Casa,Débito,Concluído
T011588,C01469,2023-06-23,67.69,Alimentação,Pix,Concluído
T011589,C01818,2022-08-15,279.48,Moda,Débito,Concluído
T011590,C00453,2022-09-09,442.89,Casa,Pix,Concluído
T011591,C00697,2023-01-02,971.11,Eletrônicos,Débito,Concluído
T011592,C00404,2024-02-16,35.44,Moda,Boleto,Cancelado
T011593,C01019,2022-09-19,42.39,Esporte,Crédito,Concluído
T011594,C01090,2023-10-08,10.84,Moda,Débito,Concluído
T011595,C01429,2023-06-22,75.4,Esporte,Pix,Concluído
T011596,C00883,2022-02-12,430.19,Eletrônicos,Boleto,Concluído
T011597,C01852,2023-06-15,55.24,Casa,Débito,Concluído
T011598,C00575,2022-01-16,198.44,Esporte,Boleto,Concluído
T011599,C01459,2022-04-15,147.83,Esporte,Crédito,Concluído
T011600,C01252,2024-03-01,98.57,Eletrônicos,Pix,Concluído
T011601,C01500,2022-07-22,240.81,Alimentação,Crédito,Cancelado
T011602,C01492,2023-12-21,174.45,Moda,Boleto,Concluído
T011603,C01125,2023-11-09,101.9,Alimentação,Crédito,Concluído
T011604,C00423,2022-02-28,291.87,Moda,Boleto,Concluído
T011605,C01380,2022-02-17,82.11,Eletrônicos,Crédito,Reembolsado
T011606,C01163,2023-10-22,257.63,Eletrônicos,Pix,Concluído
T011607,C01655,2022-10-04,788.07,Alimentação,Débito,Concluído
T011608,C01593,2023-02-16,326.36,Eletrônicos,Crédito,Reembolsado
T011609,C01155,2022-06-27,135.49,Casa,Pix,Concluído
T011610,C00549,2024-03-11,344.14,Alimentação,Débito,Concluído
T011611,C00468,2022-04-24,414.19,Esporte,Boleto,Concluído
T011612,C01504,2022-10-23,98.57,Esporte,Débito,Concluído
T011613,C00111,2023-12-31,305.31,Eletrônicos,Boleto,Concluído
T011614,C00153,2023-03-14,142.47,Eletrônicos,Pix,Concluído
T011615,C00917,2022-09-23,426.66,Moda,Pix,Concluído
T011616,C00762,2022-06-11,87.52,Alimentação,Débito,Cancelado
T011617,C01266,2024-04-20,694.19,Alimentação,Débito,Concluído
T011618,C00720,2023-05-19,213.79,Casa,Boleto,Concluído
T011619,C00880,2022-02-05,108.97,Esporte,Crédito,Concluído
T011620,C00682,2023-08-10,135.91,Esporte,Débito,Concluído
T011621,C00769,2023-04-03,106.85,Casa,Crédito,Concluído
T011622,C00279,2023-10-09,39.53,Moda,Boleto,Reembolsado
T011623,C00363,2023-01-06,17.74,Casa,Crédito,Concluído
T011624,C01649,2023-05-01,97.07,Moda,Débito,Concluído
T011625,C01432,2022-09-29,153.44,Moda,Pix,Concluído
T011626,C01199,2022-06-28,112.28,Moda,Débito,Concluído
T011627,C00601,2023-04-25,3.5,Eletrônicos,Crédito,Concluído
T011628,C01159,2022-06-08,216.28,Eletrônicos,Débito,Concluído
T011629,C01530,2024-01-25,39.11,Moda,Débito,Concluído
T011630,C00294,2024-03-23,59.25,Casa,Pix,Cancelado
T011631,C01519,2022-07-23,32.17,Casa,Crédito,Concluído
T011632,C01839,2024-03-05,183.72,Casa,Crédito,Concluído
T011633,C00871,2022-10-05,25.0,Eletrônicos,Crédito,Concluído
T011634,C01443,2022-05-23,74.05,Moda,Crédito,Concluído
T011635,C01230,2023-06-04,150.24,Esporte,Pix,Concluído
T011636,C01342,2023-05-27,45.89,Casa,Boleto,Concluído
T011637,C00073,2022-04-26,147.76,Eletrônicos,Boleto,Concluído
T011638,C00259,2023-01-27,104.92,Alimentação,Pix,Concluído
T011639,C01382,2022-12-09,492.6,Moda,Crédito,Cancelado
T011640,C01172,2023-01-08,396.07,Casa,Débito,Concluído
T011641,C01249,2024-02-23,1235.32,Eletrônicos,Crédito,Concluído
T011642,C01129,2023-11-19,188.18,Alimentação,Boleto,Reembolsado
T011643,C01580,2023-12-27,214.15,Moda,Débito,Concluído
T011644,C01952,2023-01-04,732.7,Esporte,Boleto,Concluído
T011645,C00356,2022-08-03,127.54,Moda,Crédito,Concluído
T011646,C01562,2023-05-26,202.8,Moda,Boleto,Cancelado
T011647,C01840,2023-07-23,119.14,Casa,Pix,Concluído
T011648,C01285,2024-06-19,197.34,Moda,Pix,Concluído
T011649,C00571,2024-01-11,21.05,Alimentação,Crédito,Concluído
T011650,C00573,2024-03-22,382.88,Alimentação,Débito,Concluído
T011651,C00817,2022-11-23,1054.64,Moda,Débito,Concluído
T011652,C01950,2022-02-06,17.0,Moda,Débito,Cancelado
T011653,C01937,2023-01-15,403.66,Alimentação,Pix,Concluído
T011654,C01094,2024-03-06,69.18,Alimentação,Débito,Cancelado
T011655,C01978,2023-05-27,55.02,Casa,Boleto,Concluído
T011656,C01471,2022-11-20,295.53,Esporte,Boleto,Concluído
T011657,C01981,2023-01-04,11.28,Alimentação,Débito,Reembolsado
T011658,C00447,2022-08-12,155.55,Esporte,Débito,Concluído
T011659,C00783,2024-03-24,0.36,Esporte,Pix,Concluído
T011660,C01281,2023-12-14,202.08,Alimentação,Crédito,Cancelado
T011661,C00909,2022-04-10,155.01,Casa,Pix,Concluído
T011662,C00944,2024-03-04,617.7,Moda,Pix,Concluído
T011663,C00896,2022-03-16,318.48,Eletrônicos,Crédito,Reembolsado
T011664,C00930,2023-12-25,33.67,Moda,Boleto,Concluído
T011665,C00637,2023-03-13,109.45,Eletrônicos,Crédito,Concluído
T011666,C00926,2023-12-04,670.52,Alimentação,Débito,Concluído
T011667,C00531,2023-01-03,323.05,Moda,Boleto,Concluído
T011668,C00119,2022-03-04,225.52,Moda,Boleto,Concluído
T011669,C01856,2023-09-16,204.72,Eletrônicos,Débito,Concluído
T011670,C00066,2023-10-17,126.92,Casa,Crédito,Concluído
T011671,C00245,2022-04-09,219.99,Alimentação,Débito,Concluído
T011672,C00057,2024-02-16,369.23,Alimentação,Boleto,Reembolsado
T011673,C01068,2022-08-13,34.11,Alimentação,Crédito,Concluído
T011674,C00524,2022-03-16,875.23,Moda,Boleto,Concluído
T011675,C01914,2024-02-29,68.4,Esporte,Boleto,Concluído
T011676,C00424,2023-12-11,148.44,Eletrônicos,Débito,Concluído
T011677,C01772,2022-07-03,5.74,Moda,Pix,Concluído
T011678,C01560,2022-10-20,199.82,Casa,Débito,Concluído
T011679,C00395,2022-02-26,120.26,Casa,Boleto,Concluído
T011680,C00450,2022-09-06,71.84,Moda,Crédito,Concluído
T011681,C01281,2023-09-18,1058.82,Eletrônicos,Crédito,Concluído
T011682,C00954,2023-04-14,139.72,Alimentação,Pix,Reembolsado
T011683,C01820,2022-05-20,133.74,Alimentação,Débito,Concluído
T011684,C01860,2024-06-21,155.49,Esporte,Boleto,Concluído
T011685,C01385,2022-12-25,30.87,Moda,Crédito,Concluído
T011686,C00763,2023-07-07,124.85,Esporte,Débito,Concluído
T011687,C01630,2023-02-12,102.52,Casa,Crédito,Concluído
T011688,C01404,2023-04-19,156.43,Alimentação,Boleto,Concluído
T011689,C00443,2023-10-27,485.57,Alimentação,Débito,Concluído
T011690,C00967,2023-03-22,53.54,Esporte,Boleto,Concluído
T011691,C00892,2022-08-20,233.96,Moda,Pix,Concluído
T011692,C00534,2023-09-09,9.59,Esporte,Boleto,Concluído
T011693,C01498,2023-09-10,95.24,Casa,Boleto,Concluído
T011694,C00157,2022-10-27,159.98,Moda,Débito,Concluído
T011695,C00089,2023-10-04,19.3,Casa,Boleto,Concluído
T011696,C00202,2023-03-02,196.3,Moda,Boleto,Concluído
T011697,C00980,2022-06-10,92.88,Esporte,Débito,Concluído
T011698,C00462,2023-02-05,1233.77,Eletrônicos,Crédito,Concluído
T011699,C01505,2023-01-13,249.22,Esporte,Débito,Concluído
T011700,C00709,2022-09-14,69.99,Moda,Crédito,Concluído
T011701,C01581,2024-01-11,27.08,Casa,Crédito,Concluído
T011702,C00454,2024-05-11,10.39,Esporte,Débito,Concluído
T011703,C01494,2023-05-09,23.79,Moda,Crédito,Concluído
T011704,C00380,2023-05-04,284.91,Casa,Pix,Concluído
T011705,C00401,2022-07-01,482.74,Casa,Débito,Concluído
T011706,C01103,2023-06-10,42.62,Casa,Pix,Concluído
T011707,C00551,2022-04-10,128.6,Moda,Débito,Concluído
T011708,C00936,2024-01-07,109.33,Casa,Boleto,Concluído
T011709,C01820,2022-12-24,258.57,Casa,Crédito,Concluído
T011710,C01013,2022-08-19,50.43,Esporte,Pix,Concluído
T011711,C01410,2023-07-19,766.11,Casa,Pix,Concluído
T011712,C00978,2022-01-06,326.0,Eletrônicos,Boleto,Concluído
T011713,C01691,2022-03-31,775.67,Moda,Crédito,Concluído
T011714,C00661,2022-03-05,81.21,Casa,Débito,Concluído
T011715,C01367,2022-03-29,221.51,Casa,Débito,Concluído
T011716,C00903,2022-02-02,329.44,Alimentação,Débito,Concluído
T011717,C00445,2022-03-13,310.29,Esporte,Débito,Concluído
T011718,C00052,2023-07-10,5.39,Casa,Pix,Reembolsado
T011719,C01275,2022-09-10,1592.69,Esporte,Crédito,Cancelado
T011720,C01968,2022-04-17,657.98,Esporte,Boleto,Concluído
T011721,C01918,2024-03-12,31.89,Eletrônicos,Boleto,Concluído
T011722,C01683,2023-05-29,196.08,Moda,Boleto,Cancelado
T011723,C00329,2022-05-16,94.42,Eletrônicos,Crédito,Concluído
T011724,C01932,2023-09-21,527.77,Moda,Pix,Reembolsado
T011725,C01518,2023-02-13,298.93,Alimentação,Crédito,Concluído
T011726,C01374,2022-05-01,63.25,Eletrônicos,Crédito,Concluído
T011727,C01991,2023-04-23,8.61,Esporte,Crédito,Concluído
T011728,C00770,2024-03-10,86.24,Casa,Boleto,Cancelado
T011729,C01809,2024-04-03,9.72,Alimentação,Pix,Reembolsado
T011730,C01483,2022-04-04,38.09,Moda,Pix,Concluído
T011731,C00498,2023-05-20,252.75,Eletrônicos,Crédito,Concluído
T011732,C00125,2022-01-07,341.71,Alimentação,Pix,Concluído
T011733,C00204,2023-08-23,157.79,Eletrônicos,Pix,Cancelado
T011734,C00768,2023-11-25,229.25,Esporte,Pix,Concluído
T011735,C00643,2022-07-10,42.37,Eletrônicos,Débito,Cancelado
T011736,C01045,2023-04-02,95.24,Moda,Boleto,Concluído
T011737,C00590,2023-12-21,311.97,Moda,Pix,Concluído
T011738,C01871,2023-01-21,113.49,Casa,Boleto,Concluído
T011739,C01587,2024-03-13,107.24,Casa,Débito,Concluído
T011740,C00362,2024-05-15,53.92,Moda,Crédito,Concluído
T011741,C00361,2022-10-05,225.86,Moda,Crédito,Cancelado
T011742,C01802,2023-03-24,414.58,Moda,Crédito,Concluído
T011743,C01140,2024-04-06,158.46,Alimentação,Boleto,Concluído
T011744,C00055,2022-02-21,30.69,Eletrônicos,Pix,Concluído
T011745,C00292,2023-02-09,455.61,Alimentação,Débito,Concluído
T011746,C01075,2023-01-31,18.52,Esporte,Pix,Concluído
T011747,C00842,2024-02-18,159.54,Casa,Boleto,Concluído
T011748,C00785,2024-01-26,75.64,Eletrônicos,Crédito,Concluído
T011749,C00254,2023-11-25,688.46,Casa,Débito,Concluído
T011750,C00492,2022-07-30,334.42,Esporte,Pix,Concluído
T011751,C00985,2024-06-08,208.91,Moda,Pix,Concluído
T011752,C00573,2023-12-11,275.47,Casa,Crédito,Concluído
T011753,C00859,2022-09-27,190.21,Moda,Pix,Cancelado
T011754,C00993,2023-06-29,39.93,Casa,Pix,Concluído
T011755,C01995,2023-09-06,308.69,Esporte,Crédito,Concluído
T011756,C01933,2024-04-24,169.65,Casa,Boleto,Concluído
T011757,C00961,2022-10-09,251.49,Esporte,Boleto,Concluído
T011758,C01887,2023-02-02,11.56,Eletrônicos,Débito,Concluído
T011759,C00225,2024-01-19,38.3,Alimentação,Pix,Concluído
T011760,C01493,2022-08-04,222.52,Esporte,Boleto,Concluído
T011761,C01872,2023-03-08,153.78,Casa,Crédito,Concluído
T011762,C00103,2022-11-17,64.33,Eletrônicos,Boleto,Concluído
T011763,C00970,2024-03-24,68.86,Esporte,Pix,Concluído
T011764,C01072,2023-10-01,249.69,Casa,Débito,Concluído
T011765,C00737,2023-05-08,15.19,Esporte,Débito,Concluído
T011766,C01366,2023-08-29,142.4,Esporte,Boleto,Concluído
T011767,C00233,2023-08-09,185.11,Moda,Crédito,Concluído
T011768,C01606,2022-05-08,92.09,Casa,Crédito,Cancelado
T011769,C01583,2022-03-15,429.46,Alimentação,Pix,Concluído
T011770,C00228,2023-04-21,14.61,Esporte,Boleto,Cancelado
T011771,C01007,2023-03-28,502.07,Eletrônicos,Crédito,Concluído
T011772,C00522,2023-04-07,321.17,Casa,Crédito,Concluído
T011773,C01721,2024-06-26,147.76,Alimentação,Crédito,Concluído
T011774,C01616,2023-03-14,645.8,Casa,Boleto,Cancelado
T011775,C00013,2022-09-13,302.87,Alimentação,Pix,Concluído
T011776,C01523,2023-03-24,668.58,Alimentação,Crédito,Concluído
T011777,C00445,2022-04-12,159.94,Esporte,Débito,Concluído
T011778,C01850,2023-07-13,150.81,Moda,Boleto,Cancelado
T011779,C00340,2023-11-08,189.15,Casa,Boleto,Concluído
T011780,C01348,2024-02-07,16.92,Eletrônicos,Boleto,Concluído
T011781,C01620,2022-10-10,597.84,Eletrônicos,Crédito,Concluído
